CVE ID,Description,CVSS Score,References,Severity Encoded,Severity_LOW,Severity_MEDIUM,Severity_UNKNOWN
CVE-2000-1205,"Cross site scripting vulnerabilities in Apache 1.3.0 through 1.3.11 allow remote attackers to execute script as other web site visitors via (1) the printenv CGI (printenv.pl), which does not encode its output, (2) pages generated by the ap_send_error_response function such as a default 404, which does not add an explicit charset, or (3) various messages that are generated by certain Apache modules or core code.  NOTE: the printenv issue might still exist for web browsers that can render text/plain content types as HTML, such as Internet Explorer, but CVE regards this as a design limitation of those browsers, not Apache.  The printenv.pl/acuparam vector, discloser on 20070724, is one such variant.",4.3,"https://lists.apache.org/thread.html/rf6449464fd8b7437704c55f88361b66f12d5b5f90bcce66af4be4ba9%40%3Ccvs.httpd.apache.org%3E, http://archives.neohapsis.com/archives/bugtraq/2002-12/0233.html, http://archive.cert.uni-stuttgart.de/bugtraq/2002/12/msg00243.html, https://exchange.xforce.ibmcloud.com/vulnerabilities/35597, https://lists.apache.org/thread.html/r5f9c22f9c28adbd9f00556059edc7b03a5d5bb71d4bb80257c0d34e4%40%3Ccvs.httpd.apache.org%3E, https://exchange.xforce.ibmcloud.com/vulnerabilities/10938, https://lists.apache.org/thread.html/r5419c9ba0951ef73a655362403d12bb8d10fab38274deb3f005816f5%40%3Ccvs.httpd.apache.org%3E, http://httpd.apache.org/info/css-security/apache_specific.html, https://lists.apache.org/thread.html/rf2f0f3611f937cf6cfb3b4fe4a67f69885855126110e1e3f2fb2728e%40%3Ccvs.httpd.apache.org%3E, http://marc.info/?l=bugtraq&m=118529436424127&w=2, https://lists.apache.org/thread.html/r9f93cf6dde308d42a9c807784e8102600d0397f5f834890708bf6920%40%3Ccvs.httpd.apache.org%3E",2,False,True,False
CVE-2000-0112,The default installation of Debian GNU/Linux uses an insecure Master Boot Record (MBR) which allows a local user to boot from a floppy disk during the installation.,7.2,"http://marc.info/?l=bugtraq&m=94973075614088&w=2, http://www.securityfocus.com/bid/960",3,False,False,False
CVE-2000-0114,Frontpage Server Extensions allows remote attackers to determine the name of the anonymous account via an RPC POST request to shtml.dll in the /_vti_bin/ virtual directory.,5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0114,2,False,True,False
CVE-2000-0469,Selena Sol WebBanner 4.0 allows remote attackers to read arbitrary files via a .. (dot dot) attack.,5.1,"http://www.securityfocus.com/templates/archive.pike?list=1&msg=4.2.0.58.20000620193604.00979950%40mail.clark.net, http://www.securityfocus.com/bid/1347, http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-06-22&msg=ILENKALMCAFBLHBGEOFKGEJCCAAA.jwesterink%40jwesterink.daxis.nl",2,False,True,False
CVE-2000-0122,Frontpage Server Extensions allows remote attackers to determine the physical path of a virtual directory via a GET request to the htimage.exe CGI program.,5.0,"http://www.securityfocus.com/archive/1/470458/100/0/threaded, http://www.securityfocus.com/bid/964, https://exchange.xforce.ibmcloud.com/vulnerabilities/34719",2,False,True,False
CVE-2000-0124,"surfCONTROL SuperScout does not properly asign a category to web sites with a . (dot) at the end, which may allow users to bypass web access restrictions.",2.1,http://www.securityfocus.com/bid/965,1,True,False,False
CVE-2000-0125,"wwwthreads does not properly cleanse numeric data or table names that are passed to SQL queries, which allows remote attackers to gain privileges for wwwthreads forums.",7.5,"http://www.securityfocus.com/bid/967, http://www.securityfocus.com/templates/archive.pike?list=1&msg=Pine.LNX.4.10.10002031027120.15921-100000%40eight.wiretrip.net",3,False,False,False
CVE-2000-0127,"The Webspeed configuration program does not properly disable access to the WSMadmin utility, which allows remote attackers to gain privileges via wsisa.dll.",7.5,"http://www.securityfocus.com/bid/969, http://www.progress.com/services/support/cgi-bin/techweb-kbase.cgi/webkb.html?kbid=19412&keywords=security%20Webspeed",3,False,False,False
CVE-2000-0218,Buffer overflow in Linux mount and umount allows local users to gain root privileges via a long relative pathname.,7.2,"http://www.osvdb.org/7004, ftp://ftp.caldera.com/pub/security/OpenLinux/CSSA-2000-002.0.txt, http://www.osvdb.org/6980",3,False,False,False
CVE-2000-0089,"The rdisk utility in Microsoft Terminal Server Edition and Windows NT 4.0 stores registry hive information in a temporary file with permissions that allow local users to read it, aka the ""RDISK Registry Enumeration File"" vulnerability.",2.1,"http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ249108, https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-004, http://www.securityfocus.com/bid/947",1,True,False,False
CVE-2000-0128,The Finger Server 0.82 allows remote attackers to execute commands via shell metacharacters.,10.0,"http://www.osvdb.org/7610, http://www.glazed.org/finger/changelog.txt",3,False,False,False
CVE-2000-0129,Buffer overflow in the SHGetPathFromIDList function of the Serv-U FTP server allows attackers to cause a denial of service by performing a LIST command on a malformed .lnk file.,2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0129,1,True,False,False
CVE-2000-0145,The libguile.so library file used by gnucash in Debian GNU/Linux is installed with world-writable permissions.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0145,3,False,False,False
CVE-2000-0472,Buffer overflow in innd 2.2.2 allows remote attackers to execute arbitrary commands via a cancel request containing a long message ID.,3.6,"ftp://ftp.calderasystems.com/pub/OpenLinux/security/CSSA-2000-016.0.txt, http://archives.neohapsis.com/archives/bugtraq/2000-06/0003.html, https://exchange.xforce.ibmcloud.com/vulnerabilities/4615, http://archives.neohapsis.com/archives/bugtraq/2000-07/0097.html, http://www.securityfocus.com/bid/1316, http://archives.neohapsis.com/archives/bugtraq/2000-07/0298.html, http://archives.neohapsis.com/archives/bugtraq/2000-07/0330.html",1,True,False,False
CVE-2000-0144,"Axis 700 Network Scanner does not properly restrict access to administrator URLs, which allows users to bypass the password protection via a .. (dot dot) attack.",7.5,"http://archives.neohapsis.com/archives/bugtraq/2000-02/0034.html, http://www.securityfocus.com/bid/971",3,False,False,False
CVE-2000-0146,The Java Server in the Novell GroupWise Web Access Enhancement Pack allows remote attackers to cause a denial of service via a long URL to the servlet.,5.0,"http://www.securityfocus.com/bid/972, http://archives.neohapsis.com/archives/bugtraq/2000-02/0049.html",2,False,True,False
CVE-2000-0147,"snmpd in SCO OpenServer has an SNMP community string that is writable by default, which allows local attackers to modify the host's configuration.",2.1,"ftp://ftp.sco.com/SSE/security_bulletins/SB-00.04a, http://www.securityfocus.com/bid/973, http://archives.neohapsis.com/archives/bugtraq/2000-02/0045.html",1,True,False,False
CVE-2000-0148,MySQL 3.22 allows remote attackers to bypass password authentication and access a database via a short check string.,7.5,"http://www.securityfocus.com/bid/975, http://archives.neohapsis.com/archives/bugtraq/2000-02/0053.html",3,False,False,False
CVE-2000-0149,Zeus web server allows remote attackers to view the source code for CGI programs via a null character (%00) at the end of a URL.,5.0,"https://exchange.xforce.ibmcloud.com/vulnerabilities/3982, http://www.osvdb.org/254, http://archives.neohapsis.com/archives/bugtraq/2000-02/0057.html, http://www.securityfocus.com/bid/977",2,False,True,False
CVE-2000-0215,Vulnerability in SCO cu program in UnixWare 7.x allows local users to gain privileges.,7.2,http://www.securityfocus.com/bid/1019,3,False,False,False
CVE-2000-0140,Internet Anywhere POP3 Mail Server allows remote attackers to cause a denial of service via a large number of connections.,5.0,"http://marc.info/?l=bugtraq&m=95021326417936&w=2, http://www.securityfocus.com/bid/980",2,False,True,False
CVE-2000-0141,Infopop Ultimate Bulletin Board (UBB) allows remote attackers to execute commands via shell metacharacters in the topic hidden field.,10.0,"http://www.ultimatebb.com/home/versions.shtml, http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-8&msg=20000211224935.A13236%40infomag.ape.relarn.ru, http://www.securityfocus.com/bid/991, http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-22&msg=NDBBLKOPOLNKELHPDEFKIEPGCAAA.renzo.toma%40veronica.nl",3,False,False,False
CVE-2000-0142,The authentication protocol in Timbuktu Pro 2.0b650 allows remote attackers to cause a denial of service via connections to port 407 and 1417.,5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0142,2,False,True,False
CVE-2000-0143,"The SSH protocol server sshd allows local users without shell access to redirect a TCP connection through a service that uses the standard system password database for authentication, such as POP or FTP.",4.6,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0143,2,False,True,False
CVE-2000-0150,Check Point Firewall-1 allows remote attackers to bypass port access restrictions on an FTP server by forcing it to send malicious packets that Firewall-1 misinterprets as a valid 227 response to a client's PASV attempt.,7.5,"http://www.securityfocus.com/bid/979, http://www.kb.cert.org/vuls/id/328867, http://www.osvdb.org/4417",3,False,False,False
CVE-2000-0197,"The Windows NT scheduler uses the drive mapping of the interactive user who is currently logged onto the system, which allows the local user to gain privileges by providing a Trojan horse batch file in place of the original batch file.",4.6,"http://archives.neohapsis.com/archives/ntbugtraq/current/0202.html, http://www.securityfocus.com/bid/1050",2,False,True,False
CVE-2000-0167,IIS Inetinfo.exe allows local users to cause a denial of service by creating a mail file with a long name and a .txt.eml extension in the pickup directory.,2.1,http://www.ntbugtraq.com/default.asp?pid=36&sid=1&A2=ind0002&L=ntbugtraq&F=&S=&P=8800,1,True,False,False
CVE-2000-0222,"The installation for Windows 2000 does not activate the Administrator password until the system has rebooted, which allows remote attackers to connect to the ADMIN$ share without a password until the reboot occurs.",10.0,"http://www.securityfocus.com/templates/archive.pike?list=1&msg=20000215155750.M4500%40safe.hsc.fr, http://www.securityfocus.com/bid/990",3,False,False,False
CVE-2000-0224,ARCserve agent in SCO UnixWare 7.x allows local attackers to gain root privileges via a symlink attack.,1.2,http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=000101bf78af%2494528870%244d2f45a1%40jmagdych.na.nai.com,1,True,False,False
CVE-2000-0094,procfs in BSD systems allows local users to gain root privileges by modifying the /proc/pid/mem interface via a modified file descriptor for stderr.,7.2,"ftp://ftp.netbsd.org/pub/NetBSD/security/advisories/NetBSD-SA2000-001.txt.asc, http://www.osvdb.org/20760, https://exchange.xforce.ibmcloud.com/vulnerabilities/3995, http://www.securityfocus.com/bid/940",3,False,False,False
CVE-2000-0154,The ARCserve agent in UnixWare allows local attackers to modify arbitrary files via a symlink attack.,1.2,"http://www.sco.com/security/, http://www.securityfocus.com/bid/988, http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=000101bf78af%2494528870%244d2f45a1%40jmagdych.na.nai.com",1,True,False,False
CVE-2000-0156,"Internet Explorer 4.x and 5.x allows remote web servers to access files on the client that are outside of its security domain, aka the ""Image Source Redirect"" vulnerability.",5.1,"http://www.osvdb.org/7827, https://exchange.xforce.ibmcloud.com/vulnerabilities/3996, https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-009",2,False,True,False
CVE-2000-0158,Buffer overflow in MMDF server allows remote attackers to gain privileges via a long MAIL FROM command to the SMTP daemon.,7.5,"http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=200002181449.JAA03436%40dragonfly.corp.home.net, ftp://ftp.sco.com/SSE/security_bulletins/SB-00.06a, http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=000001bf78af%246d0d47a0%244d2f45a1%40jmagdych.na.nai.com, http://www.securityfocus.com/bid/997",3,False,False,False
CVE-2000-0159,"HP Ignite-UX does not save /etc/passwd when it creates an image of a trusted system, which can set the password field to a blank and allow an attacker to gain privileges.",7.5,http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=20000217160216.13708.qmail%40underground.org,3,False,False,False
CVE-2000-0155,"Windows NT Autorun executes the autorun.inf file on non-removable media, which allows local attackers to specify an alternate program to execute when other users access a drive.",7.2,"http://www.securityfocus.com/bid/993, http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=000701bf79cd%24fdb5a620%244c4342a6%40mightye.org",3,False,False,False
CVE-2000-0161,"Sample web sites on Microsoft Site Server 3.0 Commerce Edition do not validate an identification number, which allows remote attackers to execute SQL commands.",7.5,"https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-010, http://www.securityfocus.com/bid/994",3,False,False,False
CVE-2000-0162,"The Microsoft virtual machine (VM) in Internet Explorer 4.x and 5.x allows a remote attacker to read files via a malicious Java applet that escapes the Java sandbox, aka the ""VM File Reading"" vulnerability.",5.1,https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-011,2,False,True,False
CVE-2000-0164,The installation of Sun Internet Mail Server (SIMS) creates a world-readable file that allows local users to obtain passwords.,7.2,"http://www.securityfocus.com/bid/1004, http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=Pine.SOL.4.21.0002200031320.22675-100000%40klayman.hq.formus.pl",3,False,False,False
CVE-2000-0160,The Microsoft Active Setup ActiveX component in Internet Explorer 4.x and 5.x allows a remote attacker to install software components without prompting the user by stating that the software's manufacturer is Microsoft.,7.6,http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=20000221103938.T21312%40securityfocus.com,3,False,False,False
CVE-2000-0163,asmon and ascpu in FreeBSD allow local users to gain root privileges via a configuration file.,4.6,"http://www.securityfocus.com/bid/996, http://www.securityfocus.com/templates/advisory.html?id=2092",2,False,True,False
